EWRB_ID,City,Postal_Code,PrimPropTypCalc,PrimPropTypSelf,Largest_PropTyp,All_Prop_Types,Thrd_Party_Cert,WN_Sit_Elc_Int1,WN_Sit_Elc_Int2,WN_Sit_Gas_Int1,WN_Sit_Gas_Int2,WN_Sit_Gas_Int3,All_Water_Int1,All_Water_Int2,Ind_Water_Int1,Ind_Water_Int2,Site_EUI1,Site_EUI2,Source_EUI1,Source_EUI2,WN_Site_EUI1,WN_Site_EUI2,WN_Source_EUI1,WN_Source_EUI2,GHG_Emiss_Int1,GHG_Emiss_Int2,Ener_Star_Score,Ener_Star_Certs,Data_Qual_Check,Data_Qual_Date
135023,Sault Ste Marie,P6A,Senior Living Community,Senior Living Community,Senior Living Community,Senior Living Community,Not Available,1.228377535,31.7,3.519669765,94.36111969,8.766434316,7.121612534,0.661619412,0.661619412,0.661619412,4.583746961,118.29,5.795461962,149.56,4.710847223,121.57,5.923724727,152.87,172.2225777,16,1,Not Available,No,Not Available
135901,Toronto,M4V,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Heated Swimming Pool, Multifamily Housing",Not Available,0.62000128,16,1.703066015,45.6586063,4.241823056,1.488049489,0.138244312,0.138244312,0.138244312,2.229292101,57.53,2.84386837,73.39,2.329267308,60.11,2.942681074,75.94,85.03489773,7.9,1,Not Available,Yes,2021-10-07
136247,Vaughan,L4H,Mixed Use Property,Mixed Use Property,Distribution Center,"Distribution Center, Manufacturing/Industrial Plant, Office, Parking, Refrigerated Warehouse",Not Available,1.162502399,30,0.567688672,15.21953543,1.413941019,0.909454124,0.084491047,0.084491047,0.084491047,1.67167845,43.14,2.795043269,72.13,1.71507854,44.26,2.838055858,73.24,31.21534221,2.9,1,Not Available,No,Not Available
137908,Mississauga,L4Y,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,Not Available,0.713001472,18.4,0.340613203,9.131721261,0.848364611,3.23035497,0.300109778,Not Available,Not Available,1.014089593,26.17,1.702291014,43.93,1.049352166,27.08,1.737553586,44.84,18.29864888,1.7,1,Not Available,Yes,2021-06-19
137977,Mississauga,L4Y,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,Not Available,0.422375872,10.9,0.79476414,21.30734961,1.979517426,0.075380382,0.007003066,Not Available,Not Available,1.106314783,28.55,1.522878143,39.3,1.172189919,30.25,1.585265772,40.91,36.59729776,3.4,1,Not Available,No,Not Available
137978,Mississauga,L4Y,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,Not Available,0.860251776,22.2,0.79476414,21.30734961,1.979517426,0.19232184,0.017867282,Not Available,Not Available,1.549228198,39.98,2.389329932,61.66,1.612778329,41.62,2.445130047,63.1,40.9028622,3.8,1,Not Available,No,Not Available
137983,Oakville,L6H,Wholesale Club/Supercenter,Wholesale Club/Supercenter,Wholesale Club/Supercenter,"Parking, Wholesale Club/Supercenter",Not Available,1.344627775,34.7,0.79476414,21.30734961,1.979517426,3.284547353,0.305144415,Not Available,Not Available,2.090954316,53.96,3.387919493,87.43,2.090954316,53.96,3.387919493,87.43,44.13203553,4.1,1,Not Available,No,Not Available
104440,Scarborough,M1S,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.094938535,0.008820078,Not Available,Not Available,1.021064607,26.35,1.409340409,36.37,Not Available,Not Available,Not Available,Not Available,33.36812443,3.1,2,Not Available,No,Not Available
104505,Scarborough,M1V,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing,Not Available,0.52312608,13.5,1.248915078,33.48297796,3.110670241,4.803156457,0.446227808,Not Available,Not Available,1.722828556,44.46,2.239754623,57.8,1.784053682,46.04,2.297492242,59.29,63.50707552,5.9,2,Not Available,Yes,2021-09-10
105103,Toronto,M5J,Office,Office,Office,Office,Not Available,1.670128447,43.1,Not Available,Not Available,Not Available,1.704004097,0.158307151,0.158307151,0.158307151,1.759253631,45.4,3.391019499,87.51,1.762741138,45.49,3.395669509,87.63,17.22225777,1.6,2,Not Available,No,Not Available
107472,North York,M3B,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,Not Available,0.294500608,7.6,Not Available,Not Available,Not Available,0.172356225,0.016012416,Not Available,Not Available,1.29347767,33.38,1.585265772,40.91,Not Available,Not Available,Not Available,Not Available,50.5903822,4.7,2,Not Available,No,Not Available
109600,Vaughan,L4H,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,"Non-Refrigerated Warehouse, Parking",Not Available,0.220875456,5.7,0.908301875,24.3512567,2.26230563,0.221251608,0.020554946,Not Available,Not Available,1.129952332,29.16,1.350440287,34.85,1.159402393,29.92,1.379890348,35.61,46.28481775,4.3,2,Not Available,No,Not Available
109797,Markham,L3R,Office,Office,Office,"Data Center, Office",Not Available,2.251379647,58.1,0,0,0,0.942051046,0.0875194,0.0875194,0.0875194,2.263392172,58.41,4.429134142,114.3,2.259904664,58.32,4.421384126,114.1,12.91669333,1.2,2,Not Available,Yes,2021-05-28
110717,Newmarket,L9N,Wholesale Club/Supercenter,Wholesale Club/Supercenter,Wholesale Club/Supercenter,"Parking, Wholesale Club/Supercenter",Not Available,1.065627199,27.5,0.567688672,15.21953543,1.413941019,0.526847752,0.048945755,Not Available,Not Available,1.630990866,42.09,2.657480485,68.58,1.630990866,42.09,2.657480485,68.58,33.36812443,3.1,2,Not Available,No,Not Available
111090,Mississauga,L5W,Distribution Center,Distribution Center,Distribution Center,"Distribution Center, Parking",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.093716151,0.008706515,Not Available,Not Available,0.979989523,25.29,1.343465273,34.67,Not Available,Not Available,Not Available,Not Available,32.29173332,3,2,Not Available,No,Not Available
114507,Burlington,L7P,Office,Office,Office,Office,Not Available,1.422127935,36.7,0.454150937,12.17562835,1.131152815,5.704868811,0.529999621,Not Available,Not Available,1.871628863,48.3,3.244544197,83.73,1.903403929,49.12,3.275544261,84.53,30.1389511,2.8,2,Not Available,Yes,2021-06-25
119999,Grey Highlands,N0C,Refrigerated Warehouse,Refrigerated Warehouse,Refrigerated Warehouse,Refrigerated Warehouse,Not Available,1.329127743,34.3,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,1.341140268,34.61,2.629192927,67.85,1.331065247,34.35,2.607492882,67.29,7.534737774,0.7,2,Not Available,Yes,2021-06-16
127778,Mississauga,L5T,Distribution Center,Refrigerated Warehouse,Distribution Center,Distribution Center,Not Available,0.50375104,13,0.454150937,12.17562835,1.131152815,0.002852231,0.000264981,Not Available,Not Available,0.874589305,22.57,1.364002815,35.2,0.933489427,24.09,1.422902937,36.72,22.60421332,2.1,2,Not Available,Yes,2021-10-15
135573,Johnstown,K0E,Distribution Center,Distribution Center,Distribution Center,Distribution Center,Not Available,0.651001344,16.8,0.340613203,9.131721261,0.848364611,0.099013151,0.009198622,Not Available,Not Available,0.934651929,24.12,1.568215737,40.47,0.939301939,24.24,1.567440735,40.45,17.22225777,1.6,2,Not Available,Yes,2021-04-27
138096,Oshawa,L1G,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing,Not Available,0.56187616,14.5,0.681226406,18.26344252,1.696729223,1.325064879,0.123102548,Not Available,Not Available,1.16753991,30.13,1.713916038,44.23,1.202802483,31.04,1.749953612,45.16,34.44451554,3.2,2,Not Available,No,Not Available
101123,Ottawa,K1G,Mixed Use Property,Refrigerated Warehouse,Non-Refrigerated Warehouse,"Distribution Center, Non-Refrigerated Warehouse, Refrigerated Warehouse",Not Available,0.643251328,16.6,1.362452812,36.52688504,3.393458445,1.833984324,0.170382708,Not Available,Not Available,1.946416517,50.23,2.579205323,66.56,2.030504191,52.4,2.663292997,68.73,67.81263997,6.3,3,Not Available,Yes,2021-06-30
104043,Scarborough,M1J,Retail Store,Retail Store,Retail Store,Retail Store,Not Available,0.837001728,21.6,0.567688672,15.21953543,1.413941019,0.475100138,0.044138244,0.044138244,0.044138244,1.371752831,35.4,2.180467,56.27,1.408177906,36.34,2.216892076,57.21,31.21534221,2.9,3,Not Available,Yes,2021-06-07
108099,Etobicoke,M8Z,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,Not Available,0.302250624,7.8,0.681226406,18.26344252,1.696729223,0.239179915,0.02222054,Not Available,Not Available,0.960614483,24.79,1.258215097,32.47,1.015252095,26.2,1.31285271,33.88,34.44451554,3.2,3,Not Available,Yes,2021-06-21
108838,Toronto,M8V,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing,Not Available,0.476625984,12.3,1.135377343,30.43907087,2.827882038,2.146099852,0.199379188,0.199379188,0.199379188,1.527528153,39.42,1.996404121,51.52,1.599215801,41.27,2.066929266,53.34,55.97233775,5.2,3,Not Available,Yes,2021-10-12
110596,Newmarket,L3Y,Medical Office,Medical Office,Medical Office,"Medical Office, Parking",Not Available,0.751751552,19.4,1.475990546,39.57079213,3.676246649,0.409091371,0.03800583,0.03800583,0.03800583,2.157991954,55.69,2.893855973,74.68,2.203329548,56.86,2.938031064,75.82,73.19459552,6.8,3,Not Available,Yes,2021-01-18
120932,Sudbury,P3A,Wholesale Club/Supercenter,Wholesale Club/Supercenter,Wholesale Club/Supercenter,"Parking, Wholesale Club/Supercenter",Not Available,1.096627263,28.3,0.681226406,18.26344252,1.696729223,0.634417594,0.058939319,Not Available,Not Available,1.776303666,45.84,2.833405848,73.12,1.809241234,46.69,2.869830923,74.06,39.82647109,3.7,3,Not Available,No,Not Available
136270,Toronto,L6G,Office,Office,Office,"Office, Parking",Not Available,1.290377663,33.3,0,0,0,0.215954608,0.020062838,Not Available,Not Available,1.865816351,48.15,3.079856357,79.48,1.888678898,48.74,3.109693918,80.25,36.59729776,3.4,3,Not Available,No,Not Available
137994,Concord,L4K,Distribution Center,Distribution Center,Distribution Center,Distribution Center,Not Available,0.453375936,11.7,0.454150937,12.17562835,1.131152815,0.08556692,0.007949427,Not Available,Not Available,0.867614291,22.39,1.309365203,33.79,0.906364371,23.39,1.345790278,34.73,22.60421332,2.1,3,Not Available,No,Not Available
103748,Scarborough,M1R,Retail Store,Enclosed Mall,Retail Store,Retail Store,Not Available,0.63937632,16.5,0.908301875,24.3512567,2.26230563,0.331673681,0.030813491,Not Available,Not Available,1.459328012,37.66,2.087466809,53.87,1.517453132,39.16,2.138616914,55.19,44.13203553,4.1,4,Not Available,Yes,2021-06-15
109603,Vaughan,L4H,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,"Non-Refrigerated Warehouse, Parking",Not Available,0.437875904,11.3,0.454150937,12.17562835,1.131152815,0.18172784,0.016883068,Not Available,Not Available,0.809876672,20.9,1.234577548,31.86,0.859864275,22.19,1.284565151,33.15,20.4514311,1.9,4,Not Available,No,Not Available
110993,Mississauga,L4W,Office,Office,Office,Office,Not Available,1.333002751,34.4,0.454150937,12.17562835,1.131152815,1.215457729,0.112919711,Not Available,Not Available,1.692215993,43.67,2.979106149,76.88,1.72980357,44.64,3.012043717,77.73,24.75699554,2.3,4,Not Available,No,Not Available
112356,Mississauga,L4V,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.309670759,0.028769353,0,0,0.769964089,19.87,1.268677619,32.74,Not Available,Not Available,Not Available,Not Available,17.22225777,1.6,4,Not Available,No,Not Available
113222,Brampton,L6S,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,"Non-Refrigerated Warehouse, Parking",Not Available,0.275125568,7.1,0.79476414,21.30734961,1.979517426,0.087604228,0.008138699,Not Available,Not Available,0.955189472,24.65,1.224115027,31.59,1.031139628,26.61,1.302777689,33.62,35.52090665,3.3,4,Not Available,No,Not Available
124829,Torotno,M5R,Senior Living Community,Senior Living Community,Senior Living Community,"Parking, Senior Living Community",Not Available,0.883501824,22.8,1.816603749,48.70251339,4.52461126,2.80822483,0.260892607,Not Available,Not Available,2.557505279,66,3.436744593,88.69,2.658642987,68.61,3.522769771,90.91,89.34046218,8.3,4,Not Available,Yes,2021-08-10
109635,Vaughan,L4H,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,Not Available,0.209250432,5.4,0.79476414,21.30734961,1.979517426,0.080677382,0.007495174,Not Available,Not Available,0.954026969,24.62,1.1628899,30.01,1.039277145,26.82,1.249302579,32.24,37.67368887,3.5,6,Not Available,Yes,2021-06-17
118873,CORUNNA,N0N,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,"Non-Refrigerated Warehouse, Parking",Not Available,0.36812576,9.5,0.454150937,12.17562835,1.131152815,0.015890999,0.001476322,Not Available,Not Available,0.752914054,19.43,1.110577292,28.66,0.785851622,20.28,1.142352358,29.48,21.52782221,2,6,Not Available,No,Not Available
119318,London,N5V,Distribution Center,Distribution Center,Distribution Center,Distribution Center,BOMA BEST Certified,0.220875456,5.7,0.79476414,21.30734961,1.979517426,0.035856614,0.003331188,Not Available,Not Available,0.952864467,24.59,1.171027417,30.22,1.016414598,26.23,1.234577548,31.86,37.67368887,3.5,6,Not Available,Yes,2021-06-22
125558,Toronto,M4T,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Heated Swimming Pool, Multifamily Housing, Parking",Not Available,0.313875648,8.1,1.248915078,33.48297796,3.110670241,1.233793498,0.114623159,0.114623159,0.114623159,1.474053042,38.04,1.786378687,46.1,1.555815711,40.15,1.868141356,48.21,60.27790219,5.6,6,Not Available,Yes,2021-09-21
136265,Toronto/Markham n,L3R,Office,Office,Office,"Office, Parking",Not Available,1.305877695,33.7,0,0,0,0.666607055,0.061929818,Not Available,Not Available,1.338040262,34.53,2.591605349,66.88,1.344627775,34.7,2.598580363,67.06,8.611128884,0.8,6,Not Available,No,Not Available
106006,Toronto,M4P,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing,Not Available,0.201500416,5.2,1.135377343,30.43907087,2.827882038,1.905697552,0.177045085,Not Available,Not Available,1.248140076,32.21,1.451577996,37.46,1.318665222,34.03,1.522878143,39.3,53.81955553,5,7,Not Available,Yes,2021-09-22
108034,Toronto,M6N,Wholesale Club/Supercenter,Wholesale Club/Supercenter,Wholesale Club/Supercenter,"Parking, Wholesale Club/Supercenter",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.73465313,0.068251505,Not Available,Not Available,1.217527513,31.42,2.029341689,52.37,Not Available,Not Available,Not Available,Not Available,23.68060443,2.2,7,Not Available,No,Not Available
113606,Bolton,L7E,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,BOMA,0.40687584,10.5,0.227075469,6.087814174,0.565576408,0.255885838,0.023772571,0.023772571,0.023772571,0.63472631,16.38,1.028814623,26.55,0.662238867,17.09,1.055164678,27.23,12.91669333,1.2,7,Not Available,Yes,2021-06-07
107240,Toronto,M2N,Office,Office,Office,Office,Not Available,0.883501824,22.8,1.021839609,27.39516378,2.545093834,0.79088282,0.073475414,Not Available,Not Available,1.786378687,46.1,2.642755455,68.2,1.852253823,47.8,2.708630591,69.9,49.51399109,4.6,8,Not Available,No,Not Available
112158,Mississauga,L4W,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,Not Available,0.248000512,6.4,0.681226406,18.26344252,1.696729223,0.429464447,0.03989855,Not Available,Not Available,0.89163934,23.01,1.129952332,29.16,0.976889516,25.21,1.22101502,31.51,33.36812443,3.1,8,Not Available,Yes,2021-06-11
135979,Toronto,M4Y,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing,Not Available,0.224750464,5.8,1.021839609,27.39516378,2.545093834,1.535722488,0.142673279,Not Available,Not Available,1.164052403,30.04,1.393452876,35.96,1.218690015,31.45,1.446927986,37.34,48.43759998,4.5,8,Not Available,No,Not Available
103355,Oshawa,L1H,Office,Office,Office,Office,Not Available,1.205127487,31.1,0.113537734,3.043907087,0.282788204,0.930234662,0.086421622,Not Available,Not Available,1.329902745,34.32,2.487367634,64.19,1.338040262,34.53,2.49511765,64.39,12.91669333,1.2,9,Not Available,Yes,2021-06-01
108315,Etobicoke,M9B,Office,Office,Office,Office,Not Available,0.786626624,20.3,1.021839609,27.39516378,2.545093834,1.35725434,0.126093046,Not Available,Not Available,1.772816159,45.75,2.538130239,65.5,1.846828812,47.66,2.613305394,67.44,52.74316442,4.9,9,Not Available,Yes,2021-06-18
108797,Toronto,M8V,Distribution Center,Distribution Center,Distribution Center,"Data Center, Distribution Center, Office",BOMA BEST Certified,0.430125888,11.1,0.908301875,24.3512567,2.26230563,0.498732907,0.0463338,Not Available,Not Available,1.277590137,32.97,1.696866002,43.79,1.309365203,33.79,1.728641068,44.61,44.13203553,4.1,9,Not Available,Yes,2021-06-15
109943,Markham,L3R,Retail Store,Enclosed Mall,Retail Store,Retail Store,Not Available,0.63937632,16.5,0.681226406,18.26344252,1.696729223,1.214642806,0.112844002,Not Available,Not Available,1.250465081,32.27,1.870466361,48.27,1.291152665,33.32,1.911541445,49.33,33.36812443,3.1,9,Not Available,No,Not Available
